0.000000000000000000e+00,8.533333333333332771e-01,9.382716049382715529e-01,8.684210526315789824e-01,9.250000000000000444e-01,9.382716049382715529e-01,9.113924050632911111e-01,8.974358974358974672e-01,9.512195121951219079e-01,8.974358974358974672e-01
8.533333333333332771e-01,0.000000000000000000e+00,9.113924050632911111e-01,9.113924050632911111e-01,9.382716049382715529e-01,9.382716049382715529e-01,9.512195121951219079e-01,9.250000000000000444e-01,9.113924050632911111e-01,9.382716049382715529e-01
9.382716049382715529e-01,9.113924050632911111e-01,0.000000000000000000e+00,9.113924050632911111e-01,8.974358974358974672e-01,8.974358974358974672e-01,9.113924050632911111e-01,9.382716049382715529e-01,8.684210526315789824e-01,9.250000000000000444e-01
8.684210526315789824e-01,9.113924050632911111e-01,9.113924050632911111e-01,0.000000000000000000e+00,9.382716049382715529e-01,9.250000000000000444e-01,9.113924050632911111e-01,9.250000000000000444e-01,8.684210526315789824e-01,8.831168831168830780e-01
9.250000000000000444e-01,9.382716049382715529e-01,8.974358974358974672e-01,9.382716049382715529e-01,0.000000000000000000e+00,8.831168831168830780e-01,9.113924050632911111e-01,9.761904761904761640e-01,9.638554216867469826e-01,8.831168831168830780e-01
9.382716049382715529e-01,9.382716049382715529e-01,8.974358974358974672e-01,9.250000000000000444e-01,8.831168831168830780e-01,0.000000000000000000e+00,8.684210526315789824e-01,8.831168831168830780e-01,9.250000000000000444e-01,9.113924050632911111e-01
9.113924050632911111e-01,9.512195121951219079e-01,9.113924050632911111e-01,9.113924050632911111e-01,9.113924050632911111e-01,8.684210526315789824e-01,0.000000000000000000e+00,9.250000000000000444e-01,9.113924050632911111e-01,8.831168831168830780e-01
8.974358974358974672e-01,9.250000000000000444e-01,9.382716049382715529e-01,9.250000000000000444e-01,9.761904761904761640e-01,8.831168831168830780e-01,9.250000000000000444e-01,0.000000000000000000e+00,9.113924050632911111e-01,8.533333333333332771e-01
9.512195121951219079e-01,9.113924050632911111e-01,8.684210526315789824e-01,8.684210526315789824e-01,9.638554216867469826e-01,9.250000000000000444e-01,9.113924050632911111e-01,9.113924050632911111e-01,0.000000000000000000e+00,8.831168831168830780e-01
8.974358974358974672e-01,9.382716049382715529e-01,9.250000000000000444e-01,8.831168831168830780e-01,8.831168831168830780e-01,9.113924050632911111e-01,8.831168831168830780e-01,8.533333333333332771e-01,8.831168831168830780e-01,0.000000000000000000e+00
