0.000000000000000000e+00,7.536231884057971175e-01,6.349206349206348854e-01,6.969696969696970168e-01,7.164179104477612636e-01,6.969696969696970168e-01,7.352941176470588758e-01,6.769230769230769607e-01,7.164179104477612636e-01,6.969696969696970168e-01
7.536231884057971175e-01,0.000000000000000000e+00,6.129032258064516236e-01,6.969696969696970168e-01,6.969696969696970168e-01,6.349206349206348854e-01,6.562500000000000000e-01,6.769230769230769607e-01,6.349206349206348854e-01,6.969696969696970168e-01
6.349206349206348854e-01,6.129032258064516236e-01,0.000000000000000000e+00,5.901639344262294973e-01,7.164179104477612636e-01,6.769230769230769607e-01,6.769230769230769607e-01,6.769230769230769607e-01,7.164179104477612636e-01,6.969696969696970168e-01
6.969696969696970168e-01,6.969696969696970168e-01,5.901639344262294973e-01,0.000000000000000000e+00,7.536231884057971175e-01,6.969696969696970168e-01,6.769230769230769607e-01,5.666666666666666519e-01,6.769230769230769607e-01,8.219178082191780366e-01
7.164179104477612636e-01,6.969696969696970168e-01,7.164179104477612636e-01,7.536231884057971175e-01,0.000000000000000000e+00,7.164179104477612636e-01,7.714285714285714635e-01,6.562500000000000000e-01,6.969696969696970168e-01,7.714285714285714635e-01
6.969696969696970168e-01,6.349206349206348854e-01,6.769230769230769607e-01,6.969696969696970168e-01,7.164179104477612636e-01,0.000000000000000000e+00,6.969696969696970168e-01,7.352941176470588758e-01,6.349206349206348854e-01,7.352941176470588758e-01
7.352941176470588758e-01,6.562500000000000000e-01,6.769230769230769607e-01,6.769230769230769607e-01,7.714285714285714635e-01,6.969696969696970168e-01,0.000000000000000000e+00,7.536231884057971175e-01,6.129032258064516236e-01,7.352941176470588758e-01
6.769230769230769607e-01,6.769230769230769607e-01,6.769230769230769607e-01,5.666666666666666519e-01,6.562500000000000000e-01,7.352941176470588758e-01,7.536231884057971175e-01,0.000000000000000000e+00,7.352941176470588758e-01,6.562500000000000000e-01
7.164179104477612636e-01,6.349206349206348854e-01,7.164179104477612636e-01,6.769230769230769607e-01,6.969696969696970168e-01,6.349206349206348854e-01,6.129032258064516236e-01,7.352941176470588758e-01,0.000000000000000000e+00,6.769230769230769607e-01
6.969696969696970168e-01,6.969696969696970168e-01,6.969696969696970168e-01,8.219178082191780366e-01,7.714285714285714635e-01,7.352941176470588758e-01,7.352941176470588758e-01,6.562500000000000000e-01,6.769230769230769607e-01,0.000000000000000000e+00
